id,category,severity,urgency,expected_action,english,hindi,odia,sambalpuri,santali,kui,desia,english_keywords,hindi_keywords,odia_keywords,sambalpuri_keywords,santali_keywords,kui_keywords,desia_keywords,notes
ILRC_071,Physical_Assault,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,Someone is beating me.,कोई मुझे पीट रहा है।,କେହି ମୋତେ ପିଟୁଛି।,Kehi mote lathi re marba karuchhe.,Jahay inge dalidinkana.,Eehe aanki lathi te pidisanji.,Kehi muke lathi re marba koruche.,beating,peet raha,ପିଟୁଛି,pita karuchhe,dalidinkana,"lathi te, pidisanji","lathi re, marba","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_072,Physical_Assault,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,Please Someone is beating me Please help.,कृपया कोई मुझे पीट रहा है।। कृपया मदद करें।,ଦୟାକରି କେହି ମୋତେ ପିଟୁଛି।। ଦୟାକରି ସାହାଯ୍ୟ କରନ୍ତୁ।,Daya kari Kehi mote lathi re marba karuchhe mor sahajya kara.,Daya kate Jahay inge dalidinkana banchaoing pe.,Daya koni Eehe aanki lathi te pidisanji aanki saaha kidu.,Daya kori Kehi muke lathi re marba koruche muke sahajya kora.,beating,peet raha,ପିଟୁଛି,pita karuchhe,dalidinkana,"lathi te, pidisanji","lathi re, marba","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_073,Physical_Assault,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,"Right now, Someone is beating me I am scared.","अभी, कोई मुझे पीट रहा है।। मैं डरा/डरी हूँ।","ଏବେ, କେହି ମୋତେ ପିଟୁଛି।। ମୁଁ ଭୟଭୀତ।","Ebe, Kehi mote lathi re marba karuchhe mor darr laguchhe.","Nita ge, Jahay inge dalidinkana botor ge aikawkana.","Eebe, Eehe aanki lathi te pidisanji aanki biiti manji.","Ebe, Kehi muke lathi re marba koruche muke darr laguche.",beating,peet raha,ପିଟୁଛି,pita karuchhe,dalidinkana,"lathi te, pidisanji","lathi re, marba","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_074,Physical_Assault,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,I need help because Someone is beating me I need help.,मुझे मदद चाहिए क्योंकि कोई मुझे पीट रहा है।। मुझे मदद चाहिए।,ମୋତେ ସାହାଯ୍ୟ ଦରକାର କାରଣ କେହି ମୋତେ ପିଟୁଛି।। ମୋତେ ସାହାଯ୍ୟ ଦରକାର।,Mote sahajya darkar kanje Kehi mote lathi re marba karuchhe mote sahajya darkar.,Masing darkar kanje Jahay inge dalidinkana banchaoing pe.,Aanki saaha lohe kanje Eehe aanki lathi te pidisanji aanki sahaya kidu.,Muke sahajya darkar kanje Kehi muke lathi re marba koruche muke sahajya kora.,beating,peet raha,ପିଟୁଛି,pita karuchhe,dalidinkana,"lathi te, pidisanji","lathi re, marba","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_075,Physical_Assault,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,"Please understand, Someone is beating me This is urgent.","कृपया समझिए, कोई मुझे पीट रहा है।। यह जरूरी है।","ଦୟାକରି ବୁଝନ୍ତୁ, କେହି ମୋତେ ପିଟୁଛି।। ଏହା ଜରୁରୀ।","Bujha mor katha, Kehi mote lathi re marba karuchhe eha jaruri aichhe.","Bujhau me, Jahay inge dalidinkana aadi jaruri kana.","Bujha aani katha, Eehe aanki lathi te pidisanji eehe jaruri manji.","Mor katha bujha, Kehi muke lathi re marba koruche eita jaruri ache.",beating,peet raha,ପିଟୁଛି,pita karuchhe,dalidinkana,"lathi te, pidisanji","lathi re, marba","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_076,Physical_Assault,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,I am scared: Someone is beating me Please stay with me.,मैं डरा/डरी हूँ: कोई मुझे पीट रहा है।। कृपया मेरे साथ रहें।,ମୁଁ ଭୟଭୀତ: କେହି ମୋତେ ପିଟୁଛି।। ଦୟାକରି ମୋ ସହିତ ରୁହନ୍ତୁ।,Mor darr laguchhe: Kehi mote lathi re marba karuchhe mor sanghe thia hua.,Botor aikawkana: Jahay inge dalidinkana ing sang te tahenpe.,Aanki biiti manji: Eehe aanki lathi te pidisanji aani sanghe thia aatu.,Muke darr laguche: Kehi muke lathi re marba koruche mor sanghe thia hua.,beating,peet raha,ପିଟୁଛି,pita karuchhe,dalidinkana,"lathi te, pidisanji","lathi re, marba","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_077,Physical_Assault,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,This is urgent: Someone is beating me I cannot handle this alone.,यह जरूरी है: कोई मुझे पीट रहा है।। मैं इसे अकेले नहीं संभाल सकता/सकती।,ଏହା ଜରୁରୀ: କେହି ମୋତେ ପିଟୁଛି।। ମୁଁ ଏହାକୁ ଏକାକୀ ସମ୍ଭାଳିପାରୁନାହିଁ।,Jaruri aichhe: Kehi mote lathi re marba karuchhe mu eka sambhali nai pare.,Jaruri kana: Jahay inge dalidinkana ing eskar bang sambhrao dadeakana.,Jaruri manji: Eehe aanki lathi te pidisanji aanu roote nai pare.,Jaruri ache: Kehi muke lathi re marba koruche mui eka sambhali nai pare.,beating,peet raha,ପିଟୁଛି,pita karuchhe,dalidinkana,"lathi te, pidisanji","lathi re, marba","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_078,Physical_Assault,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,Please act now: Someone is beating me Please do not ignore me.,कृपया अभी कार्रवाई करें: कोई मुझे पीट रहा है।। कृपया मुझे अनदेखा न करें।,ଦୟାକରି ଏବେ କାର୍ଯ୍ୟ କରନ୍ତୁ: କେହି ମୋତେ ପିଟୁଛି।। ଦୟାକରି ମୋତେ ଅଣଦେଖା କରନ୍ତୁ ନାହିଁ।,Ebe turant katha suna: Kehi mote lathi re marba karuchhe mote anadekha nai kara.,Nita ge kami pe: Jahay inge dalidinkana aalo pe bageana.,Eebe turat vasa: Eehe aanki lathi te pidisanji aanki bagedu aatu.,Ebe turant katha suna: Kehi muke lathi re marba koruche muke anadekha nai kora.,beating,peet raha,ପିଟୁଛି,pita karuchhe,dalidinkana,"lathi te, pidisanji","lathi re, marba","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_079,Physical_Assault,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,I need immediate help: Someone is beating me I need someone to help.,मुझे तुरंत मदद चाहिए: कोई मुझे पीट रहा है।। मुझे किसी की मदद चाहिए।,ମୋତେ ତୁରନ୍ତ ସାହାଯ୍ୟ ଦରକାର: କେହି ମୋତେ ପିଟୁଛି।। ମୋତେ କାହାରୋ ସାହାଯ୍ୟ ଦରକାର।,Turant sahajya darkar: Kehi mote lathi re marba karuchhe kahari madat pathao.,Turat banchao darkar: Jahay inge dalidinkana jahay hohoako pe.,Turat saaha lohe: Eehe aanki lathi te pidisanji eeheki madat poyatu.,Turant sahajya darkar: Kehi muke lathi re marba koruche karike madat pathaa.,beating,peet raha,ପିଟୁଛି,pita karuchhe,dalidinkana,"lathi te, pidisanji","lathi re, marba","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_080,Physical_Assault,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,"For my safety, Someone is beating me Please take this seriously.","मेरी सुरक्षा के लिए, कोई मुझे पीट रहा है।। कृपया इसे गंभीरता से लें।","ମୋ ସୁରକ୍ଷା ପାଇଁ, କେହି ମୋତେ ପିଟୁଛି।। ଦୟାକରି ଏହାକୁ ଗମ୍ଭୀରତାର ସହ ନିଅନ୍ତୁ।","Mor surakshya lagi, Kehi mote lathi re marba karuchhe eha ke gambhira hisabe nia.","Ingak suraksha lagi, Jahay inge dalidinkana aadi jaruri kana.","Aani surakshya lagi, Eehe aanki lathi te pidisanji eeheke gambhira hisabe gihmu.","Mor surakshya lagi, Kehi muke lathi re marba koruche eita ke gambhira kori nia.",beating,peet raha,ପିଟୁଛି,pita karuchhe,dalidinkana,"lathi te, pidisanji","lathi re, marba","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_081,Physical_Assault,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,Please stop them from hurting me.,कृपया उन्हें मुझे चोट पहुँचाने से रोकें।,ଦୟାକରି ସେମାନଙ୍କୁ ମୋତେ ଆଘାତ କରିବାରୁ ରୋକନ୍ତୁ।,Tanke roka mote marbaru.,Unko aatkawko pe dal khon.,Eeheki aanki pidba rokayatu.,Tanku roka muke marbaru.,"hurt, stop","chot, roko","ଆଘାତ, ରୋକନ୍ତୁ","roka, marbaru","aatkaw, dal","rokayatu, pidba","roka, marbaru","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_082,Physical_Assault,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,Please Please stop them from hurting me Please help.,कृपया कृपया उन्हें मुझे चोट पहुँचाने से रोकें।। कृपया मदद करें।,ଦୟାକରି ଦୟାକରି ସେମାନଙ୍କୁ ମୋତେ ଆଘାତ କରିବାରୁ ରୋକନ୍ତୁ।। ଦୟାକରି ସାହାଯ୍ୟ କରନ୍ତୁ।,Daya kari Tanke roka mote marbaru mor sahajya kara.,Daya kate Unko aatkawko pe dal khon banchaoing pe.,Daya koni Eeheki aanki pidba rokayatu aanki saaha kidu.,Daya kori Tanku roka muke marbaru muke sahajya kora.,"hurt, stop","chot, roko","ଆଘାତ, ରୋକନ୍ତୁ","roka, marbaru","aatkaw, dal","rokayatu, pidba","roka, marbaru","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_083,Physical_Assault,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,"Right now, Please stop them from hurting me I am scared.","अभी, कृपया उन्हें मुझे चोट पहुँचाने से रोकें।। मैं डरा/डरी हूँ।","ଏବେ, ଦୟାକରି ସେମାନଙ୍କୁ ମୋତେ ଆଘାତ କରିବାରୁ ରୋକନ୍ତୁ।। ମୁଁ ଭୟଭୀତ।","Ebe, Tanke roka mote marbaru mor darr laguchhe.","Nita ge, Unko aatkawko pe dal khon botor ge aikawkana.","Eebe, Eeheki aanki pidba rokayatu aanki biiti manji.","Ebe, Tanku roka muke marbaru muke darr laguche.","hurt, stop","chot, roko","ଆଘାତ, ରୋକନ୍ତୁ","roka, marbaru","aatkaw, dal","rokayatu, pidba","roka, marbaru","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_084,Physical_Assault,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,I need help because Please stop them from hurting me I need help.,मुझे मदद चाहिए क्योंकि कृपया उन्हें मुझे चोट पहुँचाने से रोकें।। मुझे मदद चाहिए।,ମୋତେ ସାହାଯ୍ୟ ଦରକାର କାରଣ ଦୟାକରି ସେମାନଙ୍କୁ ମୋତେ ଆଘାତ କରିବାରୁ ରୋକନ୍ତୁ।। ମୋତେ ସାହାଯ୍ୟ ଦରକାର।,Mote sahajya darkar kanje Tanke roka mote marbaru mote sahajya darkar.,Masing darkar kanje Unko aatkawko pe dal khon banchaoing pe.,Aanki saaha lohe kanje Eeheki aanki pidba rokayatu aanki sahaya kidu.,Muke sahajya darkar kanje Tanku roka muke marbaru muke sahajya kora.,"hurt, stop","chot, roko","ଆଘାତ, ରୋକନ୍ତୁ","roka, marbaru","aatkaw, dal","rokayatu, pidba","roka, marbaru","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_085,Physical_Assault,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,"Please understand, Please stop them from hurting me This is urgent.","कृपया समझिए, कृपया उन्हें मुझे चोट पहुँचाने से रोकें।। यह जरूरी है।","ଦୟାକରି ବୁଝନ୍ତୁ, ଦୟାକରି ସେମାନଙ୍କୁ ମୋତେ ଆଘାତ କରିବାରୁ ରୋକନ୍ତୁ।। ଏହା ଜରୁରୀ।","Bujha mor katha, Tanke roka mote marbaru eha jaruri aichhe.","Bujhau me, Unko aatkawko pe dal khon aadi jaruri kana.","Bujha aani katha, Eeheki aanki pidba rokayatu eehe jaruri manji.","Mor katha bujha, Tanku roka muke marbaru eita jaruri ache.","hurt, stop","chot, roko","ଆଘାତ, ରୋକନ୍ତୁ","roka, marbaru","aatkaw, dal","rokayatu, pidba","roka, marbaru","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_086,Physical_Assault,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,I am scared: Please stop them from hurting me Please stay with me.,मैं डरा/डरी हूँ: कृपया उन्हें मुझे चोट पहुँचाने से रोकें।। कृपया मेरे साथ रहें।,ମୁଁ ଭୟଭୀତ: ଦୟାକରି ସେମାନଙ୍କୁ ମୋତେ ଆଘାତ କରିବାରୁ ରୋକନ୍ତୁ।। ଦୟାକରି ମୋ ସହିତ ରୁହନ୍ତୁ।,Mor darr laguchhe: Tanke roka mote marbaru mor sanghe thia hua.,Botor aikawkana: Unko aatkawko pe dal khon ing sang te tahenpe.,Aanki biiti manji: Eeheki aanki pidba rokayatu aani sanghe thia aatu.,Muke darr laguche: Tanku roka muke marbaru mor sanghe thia hua.,"hurt, stop","chot, roko","ଆଘାତ, ରୋକନ୍ତୁ","roka, marbaru","aatkaw, dal","rokayatu, pidba","roka, marbaru","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_087,Physical_Assault,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,This is urgent: Please stop them from hurting me I cannot handle this alone.,यह जरूरी है: कृपया उन्हें मुझे चोट पहुँचाने से रोकें।। मैं इसे अकेले नहीं संभाल सकता/सकती।,ଏହା ଜରୁରୀ: ଦୟାକରି ସେମାନଙ୍କୁ ମୋତେ ଆଘାତ କରିବାରୁ ରୋକନ୍ତୁ।। ମୁଁ ଏହାକୁ ଏକାକୀ ସମ୍ଭାଳିପାରୁନାହିଁ।,Jaruri aichhe: Tanke roka mote marbaru mu eka sambhali nai pare.,Jaruri kana: Unko aatkawko pe dal khon ing eskar bang sambhrao dadeakana.,Jaruri manji: Eeheki aanki pidba rokayatu aanu roote nai pare.,Jaruri ache: Tanku roka muke marbaru mui eka sambhali nai pare.,"hurt, stop","chot, roko","ଆଘାତ, ରୋକନ୍ତୁ","roka, marbaru","aatkaw, dal","rokayatu, pidba","roka, marbaru","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
ILRC_088,Physical_Assault,CRITICAL,IMMEDIATE,SAFETY_ESCALATION,Please act now: Please stop them from hurting me Please do not ignore me.,कृपया अभी कार्रवाई करें: कृपया उन्हें मुझे चोट पहुँचाने से रोकें।। कृपया मुझे अनदेखा न करें।,ଦୟାକରି ଏବେ କାର୍ଯ୍ୟ କରନ୍ତୁ: ଦୟାକରି ସେମାନଙ୍କୁ ମୋତେ ଆଘାତ କରିବାରୁ ରୋକନ୍ତୁ।। ଦୟାକରି ମୋତେ ଅଣଦେଖା କରନ୍ତୁ ନାହିଁ।,Ebe turant katha suna: Tanke roka mote marbaru mote anadekha nai kara.,Nita ge kami pe: Unko aatkawko pe dal khon aalo pe bageana.,Eebe turat vasa: Eeheki aanki pidba rokayatu aanki bagedu aatu.,Ebe turant katha suna: Tanku roka muke marbaru muke anadekha nai kora.,"hurt, stop","chot, roko","ଆଘାତ, ରୋକନ୍ତୁ","roka, marbaru","aatkaw, dal","rokayatu, pidba","roka, marbaru","Multilingual emergency phrase including native Sambalpuri (Kosli), Santali, Kui (Kandha), and Desia (Koraput) dialect variations."
